method,beta,fold,seed,task_id,seen_classes,accuracy,pos_mean,neg_mean,gap_distance
mgc_only,4.0,2,0,1,5,1.0,0.4899049699306488,0.043386708945035934,0.7262684527916042
mgc_only,4.0,2,0,2,10,0.9,0.31292396783828735,-0.062388744205236435,0.8830835467086182
mgc_only,4.0,2,0,3,15,0.6333333333333333,0.35328152775764465,-0.0003756457881536335,0.8524653140709294
mgc_only,4.0,2,0,4,20,0.64375,0.39304670691490173,0.03127669170498848,0.8120479478241799
mgc_only,4.0,2,0,5,25,0.885,0.39820152521133423,0.005964153446257114,0.7786855841819145
mgc_only,4.0,2,0,6,30,0.6375,0.35576629638671875,0.006069428287446499,0.8343763355000338
mgc_only,4.0,2,0,7,35,0.7892857142857143,0.3455318510532379,-0.030101096257567406,0.8116268275175419
mgc_only,4.0,2,0,8,40,0.75,0.3882121443748474,0.018545961007475853,0.7675297229227876
mgc_only,4.0,2,0,9,45,0.7722222222222223,0.38891512155532837,0.023740682750940323,0.7475781396693201
mgc_only,4.0,2,0,10,50,0.6725,0.36400702595710754,0.0009360216208733618,0.8052066987524737
mgc_only,8.0,2,0,1,5,1.0,0.49860715866088867,0.0645298957824707,0.7166701355764294
mgc_only,8.0,2,0,2,10,0.9,0.3103587031364441,-0.06521189212799072,0.8869621695132097
mgc_only,8.0,2,0,3,15,0.6333333333333333,0.34956690669059753,-0.0024159227032214403,0.8507886542479817
mgc_only,8.0,2,0,4,20,0.6,0.375753253698349,0.017030812799930573,0.8335843258804788
mgc_only,8.0,2,0,5,25,0.865,0.4047184884548187,0.011215396225452423,0.7726714750094769
mgc_only,8.0,2,0,6,30,0.6041666666666666,0.3565503656864166,0.0067441328428685665,0.843415503595537
mgc_only,8.0,2,0,7,35,0.7785714285714286,0.32907140254974365,-0.041086345911026,0.8356522614198806
mgc_only,8.0,2,0,8,40,0.746875,0.38893795013427734,0.020902268588542938,0.7685308034950058
mgc_only,8.0,2,0,9,45,0.7,0.37361955642700195,0.012173783034086227,0.7593511729011688
mgc_only,8.0,2,0,10,50,0.6925,0.34323641657829285,-0.01077631488442421,0.8206592223821138
mgp_mgc,0.0,2,0,1,5,0.975,0.49101537466049194,0.1890038102865219,0.7270738269348882
mgp_mgc,0.0,2,0,2,10,0.7875,0.40989357233047485,0.09913747757673264,0.7867490697437112
mgp_mgc,0.0,2,0,3,15,0.8166666666666667,0.4037099778652191,0.07637729495763779,0.757508130678754
mgp_mgc,0.0,2,0,4,20,0.75,0.4081153869628906,0.06413118541240692,0.7569174450058304
mgp_mgc,0.0,2,0,5,25,0.86,0.41174277663230896,0.05245307460427284,0.7243674217763997
mgp_mgc,0.0,2,0,6,30,0.8083333333333333,0.3866327106952667,0.044290073215961456,0.7619765387466974
mgp_mgc,0.0,2,0,7,35,0.7821428571428571,0.3715837895870209,0.012077349238097668,0.763555659022746
mgp_mgc,0.0,2,0,8,40,0.821875,0.4078044891357422,0.0446249283850193,0.7083473774479294
mgp_mgc,0.0,2,0,9,45,0.8305555555555556,0.4056786298751831,0.035774584859609604,0.6969698566250483
mgp_mgc,0.0,2,0,10,50,0.7875,0.3885713815689087,0.02861885167658329,0.7526675556487541
mgp_mgc,1.0,2,0,1,5,1.0,0.4918573498725891,0.1873452067375183,0.7259056067884201
mgp_mgc,1.0,2,0,2,10,0.95,0.4102821946144104,0.09731761366128922,0.783943268870505
mgp_mgc,1.0,2,0,3,15,0.9583333333333334,0.399955153465271,0.07199578732252121,0.7622694202223044
mgp_mgc,1.0,2,0,4,20,0.95625,0.40463194251060486,0.05720730870962143,0.7570841831129844
mgp_mgc,1.0,2,0,5,25,0.975,0.4034535884857178,0.04243607446551323,0.7390739130312087
mgp_mgc,1.0,2,0,6,30,0.9125,0.3798793852329254,0.03456225246191025,0.7731808594756555
mgp_mgc,1.0,2,0,7,35,0.9214285714285714,0.3637411296367645,0.0036205267533659935,0.7789350176135675
mgp_mgc,1.0,2,0,8,40,0.946875,0.40480518341064453,0.04185013845562935,0.7182831223780969
mgp_mgc,1.0,2,0,9,45,0.95,0.4034063518047333,0.034339167177677155,0.7029417970325942
mgp_mgc,1.0,2,0,10,50,0.8925,0.3904920220375061,0.03138086572289467,0.7503498056318996
mgp_mgc,2.0,2,0,1,5,1.0,0.4870835244655609,0.20052918791770935,0.7331436372412876
mgp_mgc,2.0,2,0,2,10,0.975,0.40662869811058044,0.10695753991603851,0.793505629106395
mgp_mgc,2.0,2,0,3,15,0.9583333333333334,0.3958355486392975,0.0756867304444313,0.7685211436943498
mgp_mgc,2.0,2,0,4,20,0.94375,0.39713254570961,0.06167982891201973,0.7744631019411732
mgp_mgc,2.0,2,0,5,25,0.99,0.40167319774627686,0.04838665574789047,0.7430209797848866
mgp_mgc,2.0,2,0,6,30,0.9208333333333333,0.3810170590877533,0.03987209126353264,0.7686499818764712
mgp_mgc,2.0,2,0,7,35,0.9392857142857143,0.36349111795425415,0.006835168227553368,0.7779519551764598
mgp_mgc,2.0,2,0,8,40,0.96875,0.402944952249527,0.04183721914887428,0.719000482186666
mgp_mgc,2.0,2,0,9,45,0.9611111111111111,0.4014175534248352,0.033947937190532684,0.7028457596560336
mgp_mgc,2.0,2,0,10,50,0.91,0.39001762866973877,0.030917253345251083,0.7489493415808949
mgp_mgc,4.0,2,0,1,5,1.0,0.4873596131801605,0.20119385421276093,0.7330153845230347
mgp_mgc,4.0,2,0,2,10,0.9875,0.4120613634586334,0.11223263293504715,0.7872375703838642
mgp_mgc,4.0,2,0,3,15,0.9666666666666667,0.4012308716773987,0.08076496422290802,0.7654870999779737
mgp_mgc,4.0,2,0,4,20,0.96875,0.4056178629398346,0.06692367047071457,0.7613155895942679
mgp_mgc,4.0,2,0,5,25,0.99,0.40786316990852356,0.05412568524479866,0.7323898814807505
